Tutorial Group,Group,Student ID,School,Name,Gender,CGPA
G-7,4,5243,CCEB,Soo-Yeon Lee,Female,4.02
G-7,3,5102,CCEB,Ursula Scott,Female,4.07
G-7,4,2655,MAE,Vera Yip,Female,4.14
G-7,3,135,CoB (NBS),Waleed Iqbal,Male,4.21
G-7,4,3298,SSS,Xena Kwan,Female,4.14
G-7,10,550,EEE,Yong Jie,Male,4.15
G-7,3,3448,ADM,Yoshinori Yamashita,Male,3.89
G-7,6,4279,MAE,Yuan Yi,Female,4.3
G-7,6,4184,SSS,Yun Chen,Female,4.2
G-7,6,1462,SBS,Yvonne Reyes,Female,3.9
G-7,7,4351,EEE,Zoe Parker,Female,4.18
G-70,8,5392,MSE,Aarvi Gupta,Female,3.9
G-70,1,4424,SSS,Aifang,Female,4.15
G-70,9,4024,SSS,Aiko Tanaka,Female,4.03
G-70,6,1946,SSS,Alice Kwan,Female,4.02
G-70,10,1694,NIE,Amelia Thompson,Female,4.08
G-70,5,2034,CoB (NBS),Anjali Desai,Female,4.03
G-70,7,1869,CoE,Aria Phillips,Female,4.25
G-70,8,2522,CCDS,Beau Dela Cruz,Male,4.2
G-70,1,4686,SBS,Benjamin Allen,Male,4.03
G-70,5,1093,NIE,Cary Tan,Female,4.1
G-70,4,3029,CoE,Dante Lewis,Male,4.02
G-70,2,1250,MAE,Dina Farhan,Female,4.11
G-70,10,3599,SoH,Dylan Collins,Male,4.15
G-70,10,3032,CoE,Elena Kwan,Female,4.02
G-70,8,4808,SSS,Ella Rodriguez,Female,4.01
G-70,4,5631,SoH,Emma Thomas,Female,4.1
G-70,9,5827,NIE,Emma Thompson,Female,4.01
G-70,7,3470,CCDS,Finn James,Male,4.08
G-70,2,2355,NIE,Finn Walker,Male,4.0
G-70,3,3078,CCEB,Guangzhen,Male,4.1
G-70,3,2609,CEE,Hafsa Noor,Female,4.09
G-70,4,2780,SBS,Hina Raza,Female,4.14
G-70,5,2872,CEE,Huang Feng,Male,4.06
G-70,5,3766,EEE,Jack Ng,Male,4.02
G-70,2,1578,CCEB,Jasmine Bhat,Female,4.18
G-70,6,1843,CCDS,Jasmine Binti Ali,Female,3.9
G-70,5,1287,CoB (NBS),Jaxon Kim,Male,4.11
G-70,6,45,CCEB,Jett Martinez,Male,4.11
G-70,7,4791,EEE,Jing Mei,Female,3.94
G-70,1,2668,MSE,Kangtai,Female,4.05
G-70,3,1750,CoB (NBS),Katherine Chen,Female,4.14
G-70,6,1556,CEE,Ken Yamamoto,Male,4.04
G-70,9,459,CoE,Khalil Bin Ismail,Male,4.2
G-70,8,5485,CCEB,Kyla Cheung,Female,4.11
G-70,9,5054,MSE,Maya Evans,Female,4.13
G-70,8,2902,EEE,Ming Shen,Male,4.18
G-70,9,838,SoH,Nguyen Van Tinh,Male,3.9
G-70,1,5636,CCDS,Nimisha Gupta,Female,4.12
G-70,10,3340,MSE,Raisha Khanna,Female,4.22
G-70,1,3287,CoB (NBS),Rashid Khan,Female,4.18
G-70,10,3508,SSS,Renee Wong,Female,4.09
G-70,4,3272,EEE,Rina Amelia,Female,4.15
G-70,3,795,SoH,Saanvi Patel,Female,4.07
G-70,4,1572,CoB (NBS),Sumita Sharma,Female,4.04
G-70,3,3944,SSS,Tina Yung,Female,4.22
G-70,2,662,CCDS,Ulyssa Dela Cruz,Female,4.17
G-70,2,3661,NIE,Wayne Tan,Male,4.22
G-70,6,1414,LKCMedicine,Yasin Shah,Male,4.18
G-70,7,1125,NIE,Zachary Wu,Male,4.14
G-70,7,3756,CoB (NBS),Zara Chan,Female,4.22
G-71,1,1574,SBS,Adriel Reyes,Male,3.88
G-71,1,1543,EEE,Aisha Khan,Female,4.1
G-71,2,1810,ASE,Aiwen Wang,Male,4.0
G-71,7,3185,EEE,Amina Binti Rahman,Female,3.84
G-71,3,1945,CoB (NBS),Anisah Binti,Female,4.18
G-71,4,4384,SoH,Ayla Turner,Female,3.86
G-71,2,3011,CCEB,Carmen Lin,Female,4.02
G-71,9,3575,SPMS,Carter Xu,Male,4.03
G-71,5,1245,SSS,Cassandra Reyes,Female,4.26
G-71,3,1430,CCEB,Dmitri Volkov,Male,3.9
G-71,4,5052,CCDS,Dong-Soo Lee,Male,4.21
G-71,10,3643,CCEB,Emily Tsai,Female,3.88
G-71,6,2007,EEE,Eric Huang,Male,4.18
G-71,5,3484,CoB (NBS),Evelyn Yeo,Female,4.05
G-71,8,4378,NIE,Fei Hong Lim,Male,4.04
G-71,8,5861,EEE,Fiona Lam,Female,4.14
G-71,10,2460,EEE,Hira Ali,Female,4.15
G-71,5,297,MAE,Hiroki Nakamura,Male,4.03
G-71,1,3874,CoB (NBS),Indira Ong,Female,4.48
G-71,6,4434,CoE,Jade Tan,Female,4.02
G-71,5,5794,EEE,Jonas Evans,Male,4.2
G-71,7,5923,CEE,Kamran Hussain,Male,4.23
G-71,2,1404,SSS,Kylie Ross,Female,4.52
G-71,4,5488,EEE,Lana Lee,Female,4.15
G-71,5,1713,CCEB,Lila Martinez,Female,4.08
G-71,7,473,WKW SCI,Lily Turner,Female,4.17
G-71,8,5229,SPMS,Lucas Martinez,Male,4.13
G-71,8,1270,MAE,Maya Iyer,Female,4.04
G-71,8,704,NIE,Mia Garcia,Female,4.2
G-71,9,4063,LKCMedicine,Mia Lim,Female,4.22
G-71,9,3267,CoB (NBS),Ming Zhao,Female,4.01
G-71,10,3433,CoB (NBS),Mohammad Ali,Male,4.14
G-71,10,1808,WKW SCI,Monique Fernandez,Female,4.04
G-71,3,3402,SBS,Ningyu,Female,3.9
G-71,6,2854,SSS,Nora Campbell,Female,4.19
G-71,4,1161,CCEB,Olivia Ng,Female,4.17
G-71,4,2935,SSS,Peyton Villanueva,Female,4.05
G-71,2,5041,MAE,Priyanka Kapoor,Female,4.0
G-71,2,1858,SPMS,Ravi Sharma,Male,4.03
G-71,10,2109,SoH,Renji Tanaka,Male,4.08
G-71,6,5223,SBS,Rhea Bennett,Female,4.1
G-71,6,3603,SoH,Sofia Perez,Female,4.15
G-71,7,2990,CoB (NBS),Soo-Yeon Kim,Female,4.08
G-71,3,261,WKW SCI,Tara Chen,Female,4.26
G-71,3,3063,CoB (NBS),Uriah Pineda,Male,4.22
G-71,7,2794,EEE,Uriah Wong,Male,4.05
G-71,1,1725,CoB (NBS),Vivek Nair,Male,4.05
G-71,1,628,MAE,Willa Pineda,Female,4.48
G-71,9,4646,NIE,Zain Bin Ali,Male,3.94
G-71,9,1567,CoB (NBS),Zhang Yi,Male,3.95
G-72,1,1129,SBS,Aaron Wilson,Male,4.12
G-72,2,3934,MSE,Ava Chua,Female,3.85
G-72,10,1276,MAE,Belle Wang,Female,4.03
G-72,2,2630,CEE,Caleb Liu,Male,4.08
G-72,5,3275,EEE,Caleb Moreno,Male,4.01
G-72,3,640,CEE,Callie Lin,Female,4.01
G-72,4,4740,EEE,Disha Iyer,Female,4.05
G-72,6,3736,CCDS,Elena Petrovna,Female,4.0
G-72,7,5200,SoH,Erik Chen,Male,4.14
G-72,3,3049,SoH,Evan Yang,Male,4.12
G-72,4,3282,NIE,Fatimah Binti,Male,4.12
G-72,9,2075,CoB (NBS),Gideon Reed,Male,4.18
G-72,1,801,CCEB,Gina Tan,Female,4.05
G-72,8,2125,EEE,Hafiz Rahman,Male,4.12
G-72,2,2767,EEE,Hoang Van Loc,Male,4.1
G-72,8,953,CCEB,Jade Kwan,Female,4.11
G-72,3,5971,CoB (NBS),Jayden Bennett,Male,4.12
G-72,10,2163,CoE,Kevin Wang,Male,4.01
G-72,9,124,CEE,Lian Chen,Male,4.09
G-72,7,2571,NIE,Luke Howard,Male,4.13
G-72,6,2821,SPMS,Luke Price,Male,4.19
G-72,5,4485,CoB (NBS),Maria Stepanova,Female,4.19
G-72,1,5857,CCDS,Max Lim,Male,4.1
G-72,9,3774,SoH,Mei Wong,Female,3.86
G-72,6,1087,MSE,Michael Jackson,Male,4.16
G-72,7,2770,SBS,Nari Yoshida,Female,4.0
G-72,4,513,CoE,Nathan Roberts,Male,4.03
G-72,9,5251,SPMS,Nguyen Hoang Long,Male,3.89
G-72,6,409,EEE,Nitin Sharma,Male,4.04
G-72,8,954,WKW SCI,Preston Davis,Male,4.06
G-72,9,2135,CoE,Priti Sharma,Female,4.11
G-72,5,373,CCDS,Rashid Malik,Male,4.2
G-72,6,969,CCEB,Rida Noor,Female,4.19
G-72,5,4401,MAE,Sakura Takahashi,Female,4.03
G-72,2,4111,CCDS,Sara Malik,Female,4.23
G-72,5,5736,CEE,Sebastian Wright,Male,4.12
G-72,10,3417,CCEB,Shahid Bin Ahmad,Male,4.3
G-72,2,1689,CoE,Siddharth Iyer,Male,4.27
G-72,4,1861,SSS,Sophia Hernandez,Female,4.22
G-72,3,958,MAE,Sophie Tan,Female,4.2
G-72,10,3247,SSS,Suki Tanaka,Female,4.02
G-72,10,744,CCDS,Takahiro Nakashima,Male,4.13
G-72,7,4296,CCEB,Tara Nair,Female,4.05
G-72,7,3281,CCDS,Tristan Li,Male,4.22
G-72,8,1664,CCDS,Ulya Handayani,Female,4.2
G-72,1,5813,MAE,Vani Rani,Female,4.13
G-72,8,1659,SPMS,William Young,Male,4.08
G-72,1,2146,EEE,Yusuf Bin Ahmad,Male,4.2
G-72,3,2833,CCEB,Zehra Noor,Female,4.1
G-72,4,2317,SoH,Zoe Li,Female,4.16
G-73,2,1091,SBS,Aaliyah Flores,Female,4.2
G-73,6,2271,CEE,Addie Lin,Female,4.12
G-73,7,4467,SSS,Aditi Mehta,Female,4.16
G-73,7,2956,EEE,Akira Nishida,Male,4.0
G-73,8,4698,CEE,Angela Yip,Female,4.05
G-73,1,2108,SoH,Celine Wong,Female,3.9
G-73,10,3531,CoB (NBS),Claudia Dela Cruz,Female,3.89
G-73,3,2397,CCEB,Dylan Yang,Male,4.01
G-73,1,5637,CCDS,Faisal Rehman,Male,4.05
G-73,2,3635,CoB (NBS),Guangqiang,Female,3.95
G-73,6,303,MAE,Hannah Martinez,Female,4.01
G-73,10,1908,CCDS,Hannah Sanchez,Female,4.03
G-73,5,2345,CCDS,Hao Chen,Male,4.14
G-73,9,4452,EEE,Henry Li,Male,4.11
G-73,9,2799,SBS,Hui Zhang,Female,4.03
G-73,4,254,EEE,Josh Thompson,Male,4.19
G-73,8,3763,CCEB,Kazuo Higashi,Male,4.14
G-73,1,3318,MAE,Kiran Noor,Female,4.09
G-73,10,5504,CoE,Leo Li,Male,4.14
G-73,2,4940,MAE,Levi Morgan,Male,4.19
G-73,10,4131,MAE,Liang Zhang,Female,4.2
G-73,4,4976,CoB (NBS),Lilah Diaz,Female,4.2
G-73,9,5721,CCEB,Lina Lim,Female,4.15
G-73,3,5671,CCDS,Lucy Simmons,Female,4.15
G-73,4,143,SoH,Marc Cheung,Male,4.06
G-73,2,3025,CoE,Matthew Wilson,Male,4.0
G-73,4,4496,CCEB,Maya Thompson,Female,4.09
G-73,2,1206,SSS,Megan Lewis,Female,4.03
G-73,3,1057,CoE,Nadia Ismail,Female,4.15
G-73,3,4119,CoB (NBS),Nguyen Van Hao,Male,4.02
G-73,1,3440,CoE,Nguyen Van Son,Male,4.22
G-73,1,2839,CEE,Nina Kwan,Female,4.11
G-73,10,2984,SoH,Rahul Desai,Male,4.09
G-73,3,5805,EEE,Rida Shah,Female,4.18
G-73,6,3143,EEE,Ryan Lim,Male,4.17
G-73,5,4249,EEE,Saira Ali,Female,4.12
G-73,4,5399,ADM,Shanaya Rao,Female,4.11
G-73,6,4694,CoB (NBS),Stella Peterson,Female,3.91
G-73,5,5562,SPMS,Tiantian Liu,Female,4.01
G-73,7,1379,MAE,Tran Van Thanh,Female,4.22
G-73,7,3309,CoB (NBS),Trey Liu,Male,4.12
G-73,9,3007,CoB (NBS),Ty Wu,Male,4.09
G-73,8,1757,CoB (NBS),Uma Dela Cruz,Female,3.96
G-73,7,126,EEE,Vira Andini,Female,4.2
G-73,6,5665,SPMS,Wyatt Adams,Male,4.16
G-73,9,743,SBS,Xia Chen,Female,4.05
G-73,8,1577,SBS,Xiang Yu,Female,4.06
G-73,8,1526,CCDS,Yuna Nakamura,Female,3.91
G-73,5,4961,CoB (NBS),Zhen Wei,Male,4.1
G-73,5,3511,CCDS,Zylen Alvarado,Male,4.09
G-74,8,1437,SPMS,Aarav Bajaj,Male,4.11
G-74,4,4025,SSS,Aditi Nair,Female,4.12
G-74,9,732,CCEB,Aidan Tan,Male,4.18
G-74,6,2048,CCDS,Amelia Wang,Female,4.03
G-74,10,572,SSS,Amira Noor,Female,4.01
G-74,1,4126,CEE,Ariana Coleman,Female,4.0
G-74,2,4773,SBS,Calla Chen,Female,4.18
G-74,7,4998,SSS,Chloe Brown,Female,4.03
G-74,3,569,CCEB,Cindy Lestari,Female,4.1
G-74,1,5623,EEE,Daniel Koh,Male,4.19
G-74,2,5125,EEE,Dika Saputra,Male,3.9
G-74,5,43,CoE,Dylan Wong,Male,4.09
G-74,3,5250,CoB (NBS),Elaine Dela Cruz,Female,4.2
G-74,3,3939,CEE,Elijah Liu,Male,4.11
G-74,4,4538,WKW SCI,Ellis Zhao,Male,4.15
G-74,5,2223,WKW SCI,Emmy Wang,Female,4.17
G-74,6,2723,NIE,Ethan Thomas,Male,4.11
G-74,3,2177,MAE,Eva Lestari,Female,3.95
G-74,8,2659,CoB (NBS),Fatma Binti Ali,Female,4.25
G-74,8,4130,MAE,Huda Binti Ali,Female,4.25
G-74,8,478,CCEB,Jace Rivera,Male,4.18
G-74,7,4507,MSE,Jasper King,Male,4.11
G-74,3,1854,SBS,Jaxon Lee,Male,4.08
G-74,8,5894,MSE,Jiayi,Female,3.8
G-74,2,3233,CEE,Kaden Reed,Male,4.11
G-74,9,5036,SPMS,Laila Binti Ismail,Female,3.95
G-74,2,4860,MAE,Layla Zhang,Female,4.12
G-74,2,5155,SSS,Lina Binti Ismail,Female,3.85
G-74,9,2426,MAE,Ling Feng,Male,4.15
G-74,4,4814,SPMS,Luca Murphy,Male,4.02
G-74,10,5340,CCDS,Mason Reyes,Male,4.12
G-74,4,3996,CCDS,Meena Devi,Female,3.95
G-74,9,2816,CoB (NBS),Mithun Nair,Male,4.15
G-74,9,1005,SPMS,Naim Bin Rahim,Male,4.07
G-74,4,5199,MAE,Nash Wong,Male,4.14
G-74,5,3559,CoB (NBS),Natalie Rivera,Female,4.01
G-74,5,1658,CoE,Nikita Alexeyev,Male,4.11
G-74,5,597,SPMS,Quinn Yang,Male,4.22
G-74,1,2901,CoB (NBS),Saki Nishimura,Female,4.03
G-74,1,1298,CCDS,Sanjana Iyer,Female,4.05
G-74,10,36,CoB (NBS),Sanya Verma,Female,4.06
G-74,1,1738,CoE,Saurabh Mehta,Male,4.04
G-74,10,2006,EEE,Shuqi,Female,4.0
G-74,7,1754,CCDS,Sophie Bennett,Female,4.03
G-74,7,682,EEE,Theo Ross,Male,4.2
G-74,6,1167,SSS,Tingwei,Female,4.3
G-74,10,4321,SBS,Victor Lim,Male,3.93
G-74,7,1972,CoB (NBS),Victoria Adams,Female,4.06
G-74,6,3550,SSS,Xara Alvarado,Female,4.08
G-74,6,267,SoH,Zachary Allen,Male,4.08
G-75,6,3683,CEE,Ahmad Bin Azhar,Male,4.02
G-75,9,4069,CoB (NBS),Anika Iyer,Female,4.05
G-75,8,5692,SoH,Anika Reddy,Female,4.14
G-75,4,2312,EEE,Anil Reddy,Male,4.12
G-75,1,5681,MAE,Arvind Kumar,Male,3.88
G-75,5,4999,EEE,Asher Phillips,Male,4.04
G-75,3,2924,SoH,Ava Green,Female,3.89
G-75,2,3145,MSE,Ava Nguyen,Female,4.12
G-75,7,932,MAE,Ava Rivera,Female,4.48
G-75,10,431,SSS,Bingli,Male,4.18
G-75,10,1273,CoB (NBS),Chen Hui,Female,4.2
G-75,10,3616,MAE,David Simmons,Male,3.95
G-75,10,793,CCDS,Felix Tan,Male,4.14
G-75,1,2618,CoB (NBS),Ivy Ong,Female,4.15
G-75,9,1114,SBS,Jasmine Binti Lee,Female,4.15
G-75,10,1000,CEE,Jian Li,Male,4.09
G-75,1,178,EEE,Kavita Sharma,Female,4.11
G-75,6,3548,CCDS,Kavya Sharma,Female,4.08
G-75,4,2987,MSE,Kiran Chawla,Female,4.2
G-75,2,4110,SoH,Kiran Rao,Male,4.01
G-75,9,4943,CCDS,Laila Rahman,Female,4.21
G-75,9,5612,SPMS,Leo Zhang,Male,4.01
G-75,6,3217,MAE,Liam Chen,Male,4.09
G-75,1,811,SPMS,Mateo Huang,Male,4.18
G-75,3,3630,CCEB,Mikhail Ivanov,Male,4.21
G-75,5,252,MAE,Mi-Sook Choi,Female,4.11
G-75,5,1143,EEE,Mohammed Patel,Male,3.94
G-75,4,308,CoE,Nitin Singhal,Male,4.15
G-75,5,3525,CCDS,Oliver Thomas,Male,4.09
G-75,4,2329,MAE,Olivia Garcia,Female,3.86
G-75,4,2400,CEE,Pooja Sharma,Female,3.89
G-75,6,4535,SSS,Ritika Sethi,Female,4.06
G-75,1,4995,SSS,Ruchi Gupta,Female,4.12
G-75,5,237,ASE,Rumana Niazi,Female,4.02
G-75,7,4357,CCEB,Salma Khan,Female,4.02
G-75,6,1004,NIE,Samantha Sun,Female,4.52
G-75,7,4196,MSE,Sanjay Nair,Male,4.06
G-75,8,3524,CoB (NBS),Santi Kusuma,Female,4.3
G-75,8,4803,MAE,Shan Biao,Male,4.09
G-75,8,3241,CCEB,Sneha Reddy,Female,4.0
G-75,2,2140,CCEB,Sunita Iyer,Female,4.05
G-75,7,5496,CCDS,Tessa Alonzo,Female,3.88
G-75,2,4072,CCDS,Tianyi,Female,4.2
G-75,8,462,SBS,Victor Reyes,Male,3.95
G-75,7,3543,SSS,William Lim,Male,4.19
G-75,2,4200,EEE,Wyatt Yang,Male,4.02
G-75,3,5188,SBS,Xanthe Scott,Female,4.12
G-75,9,2330,WKW SCI,Yasir Malik,Male,3.88
G-75,3,4637,MSE,Ying Xu,Female,4.02
G-75,3,1304,CoE,Yuri Mikhailov,Male,3.95
G-76,7,2469,SPMS,Aanya Kapoor,Female,4.17
G-76,5,5257,CCDS,Adeel Qureshi,Female,3.89
G-76,10,5824,MAE,Alexander Clark,Male,4.12
G-76,9,3492,CoE,Amara Kim,Female,4.1
G-76,1,5162,EEE,Ananya Joshi,Female,4.19
G-76,6,1326,CEE,Andrew Lewis,Male,4.1
G-76,4,4741,MAE,Andrew Li,Male,4.15
G-76,7,1651,CoB (NBS),Anup Kumar,Male,4.19
G-76,3,2398,CCEB,Aubrey Lin,Female,4.17
G-76,3,214,NIE,Bella Lee,Female,4.03
G-76,1,1859,WKW SCI,Bobby Hidayat,Male,4.05
G-76,8,3914,EEE,Brian Yang,Male,4.22
G-76,2,3441,SBS,Brittany Wong,Female,4.1
G-76,2,1115,EEE,Camila Lee,Female,4.26
G-76,2,432,CoB (NBS),Crystal Lim,Female,4.15
G-76,2,2570,MAE,Danielle Dela Cruz,Female,4.02
G-76,8,5786,CCDS,Elaine Wang,Female,4.09
G-76,3,5849,CCEB,Elijah Harris,Male,4.1
G-76,4,831,SSS,Fang Ying,Female,4.18
G-76,9,2998,EEE,Gloria Sanders,Female,4.19
G-76,9,719,EEE,Henry Martin,Male,4.18
G-76,2,679,CCDS,Ian Lee,Male,4.09
G-76,9,1041,CEE,James Taylor,Male,4.13
G-76,5,5367,SSS,Julian Bautista,Male,3.97
G-76,9,2636,CoB (NBS),Katherine Goh,Female,3.85
G-76,3,5713,CCDS,Kian Zhang,Male,4.06
G-76,3,4214,EEE,Kiran Bhatia,Male,4.1
G-76,5,631,MAE,Kong Wei Tan,Male,4.2
G-76,5,2270,EEE,Kylie Tan,Female,4.23
G-76,5,2288,SoH,Meena Bhatia,Female,4.04
G-76,7,3682,MAE,Meera Joshi,Female,4.12
G-76,7,734,CEE,Mikhail Petrov,Male,4.1
G-76,10,1828,CoB (NBS),Ming Zhou,Male,4.04
G-76,10,5230,CoB (NBS),Naina Sharma,Female,4.2
G-76,4,346,CoB (NBS),Nicholas Griffin,Male,4.2
G-76,4,2295,SPMS,Nina Anggraini,Female,4.05
G-76,10,1909,EEE,Penny Tan,Female,4.0
G-76,4,4144,NIE,Riya Sharma,Female,3.88
G-76,8,5234,CoB (NBS),Ryota Yamada,Male,4.06
G-76,8,1268,SoH,Sajida Noor,Female,4.12
G-76,8,5696,MAE,Samantha Teo,Female,4.01
G-76,7,1644,NIE,Shahrir Bin Rahman,Male,4.03
G-76,1,2104,CEE,Shiv Patel,Male,4.06
G-76,10,1039,CCEB,Shreya Sharma,Female,4.22
G-76,1,1341,SoH,Sienna Wong,Female,4.09
G-76,1,683,CoE,Tania Sinha,Female,4.01
G-76,6,1593,NIE,Tariq Ahmed,Male,4.17
G-76,6,4794,CEE,Yang Jun Lim,Male,4.0
G-76,6,4483,EEE,Yara Ong,Female,4.04
G-76,6,4579,ADM,Ying Xuan Tan,Female,4.2
G-77,1,5198,WKW SCI,Aarav Desai,Male,4.17
G-77,5,4870,SSS,Aisha binti Hassan,Female,4.02
G-77,6,2029,WKW SCI,Alyssa Cox,Female,3.97
G-77,9,552,SPMS,Anderson Wu,Male,4.19
G-77,1,5158,CCDS,Chloe Rivera,Female,3.87
G-77,10,4845,SPMS,Chloe Wong,Female,3.89
G-77,2,1728,MSE,Christopher Li,Male,4.1
G-77,7,5368,CoB (NBS),David Murphy,Male,4.15
G-77,3,209,CoE,Eli Walker,Male,4.11
G-77,3,2294,CEE,Ema Binti Rahman,Female,4.3
G-77,2,3699,NIE,Emily Ng,Female,4.11
G-77,4,5558,CCEB,Fatima Rahman,Female,4.52
G-77,4,1160,SSS,Ferdie Navarro,Male,4.1
G-77,7,1223,CCDS,Gideon Hall,Male,4.09
G-77,8,2605,CoB (NBS),Hina Iqbal,Female,4.04
G-77,7,4876,CCDS,Holly Tan,Female,4.15
G-77,5,4269,SoH,Huilin,Male,3.8
G-77,6,3265,CCEB,James Griffin,Male,4.22
G-77,7,5051,NIE,Jasmine Lin,Female,4.09
G-77,7,5061,MAE,Jett Yang,Male,4.08
G-77,5,1534,MAE,Jinlong,Female,4.15
G-77,5,3981,CoB (NBS),John Brown,Male,4.04
G-77,5,1076,EEE,Karan Nair,Male,4.15
G-77,10,620,CCEB,Kezhen,Female,4.15
G-77,4,1008,SPMS,Kiran Nair,Male,3.95
G-77,3,4435,SSS,Larasati Wulandari,Female,3.85
G-77,1,612,SPMS,Leena Joshi,Female,4.25
G-77,4,2206,CCDS,Lily Foster,Female,4.2
G-77,4,1617,CoB (NBS),Lily Johnson,Female,4.09
G-77,9,2286,CCDS,Madison Zhang,Female,4.11
G-77,8,168,EEE,Nadia Binti Fadli,Female,4.1
G-77,2,3139,EEE,Nadia Binti Mohd,Female,4.15
G-77,2,1230,CoB (NBS),Nolan Perez,Male,3.97
G-77,2,1359,SPMS,Nusrat Ali,Female,4.14
G-77,6,4577,MAE,Poppy Green,Female,4.26
G-77,10,4193,EEE,Priyanka Kaur,Female,4.11
G-77,10,3317,EEE,Rahul Kumar,Male,4.21
G-77,8,5175,CEE,Ren Tanaka,Male,4.09
G-77,9,4281,SSS,Riley Dela Cruz,Female,4.19
G-77,6,5280,CCDS,Riley Edwards,Female,4.03
G-77,6,1460,CCDS,Roy Tan,Male,3.9
G-77,1,5202,SSS,Sofia Green,Female,4.08
G-77,9,3474,SBS,Soo-Yeon Jang,Female,3.92
G-77,9,1136,WKW SCI,Sreya Rao,Female,4.01
G-77,10,3676,ADM,Tanner Wu,Male,4.02
G-77,1,5586,CEE,Tanya Ali,Female,4.12
G-77,8,3150,SPMS,Toni Saputra,Male,3.9
G-77,8,2131,SSS,Tsubasa Takahashi,Female,4.15
G-77,3,3211,CoB (NBS),Victor Reyes,Male,4.14
G-77,3,4654,MAE,Zoe Mitchell,Female,4.22
G-78,5,4542,SBS,Adalyn Tan,Female,4.18
G-78,1,5821,ASE,Agung Prabowo,Male,4.2
G-78,10,2209,CoB (NBS),Aihua Zhuang,Male,4.05
G-78,4,813,CCEB,Alaric Yang,Male,4.03
G-78,2,464,CCEB,Aldo Setiawan,Male,3.9
G-78,2,5195,ADM,Alice Tan,Female,4.02
G-78,9,4633,EEE,Alya Rahman,Female,4.09
G-78,3,4175,WKW SCI,Daniel Edwards,Male,4.02
G-78,1,3262,SoH,Diana Li,Female,4.04
G-78,4,1892,SSS,Diana Malik,Female,4.01
G-78,8,269,CCDS,Elisha Wu,Male,3.9
G-78,3,4307,SoH,Fauziah Binti Ahmad,Female,4.15
G-78,7,5727,EEE,Feng Yi Tan,Female,4.05
G-78,6,5507,CCDS,Isabella Lim,Female,4.2
G-78,8,2514,CEE,Isabella Walker,Female,4.18
G-78,8,1585,EEE,Jasmine Hapsari,Female,4.05
G-78,5,3057,LKCMedicine,Jaxon Jenkins,Male,3.85
G-78,6,1885,MSE,Josh Tan,Male,4.08
G-78,7,2830,SoH,Jun Huang,Male,4.03
G-78,8,4815,SBS,Khalid Rahman,Male,4.18
G-78,9,4849,CCDS,Kiran Patil,Female,4.06
G-78,9,5884,MAE,Kunal Bhatia,Male,4.3
G-78,8,1,SoH,Kylie Torres,Female,4.01
G-78,10,5539,CCEB,Lina Devi,Female,4.14
G-78,10,539,EEE,Min Yi Tan,Male,4.05
G-78,2,2702,CoB (NBS),Nami Fujimoto,Female,4.14
G-78,9,3214,CoB (NBS),Nathan Tan,Male,4.11
G-78,10,5615,CCDS,Navya Arya,Female,3.94
G-78,2,663,SPMS,Nguyen Van Hieu,Male,4.15
G-78,2,4104,EEE,Nina Chen,Female,4.14
G-78,9,2447,SPMS,Noah Huang,Male,4.15
G-78,4,5904,SBS,Nurul binti Zainal,Female,4.19
G-78,4,4106,CCDS,Oliver Morales,Male,4.18
G-78,5,2446,CCEB,Patricia Lee,Female,4.18
G-78,4,2071,CoB (NBS),Queenie Pineda,Female,4.2
G-78,5,3291,SPMS,Rafael Tan,Male,4.06
G-78,5,5982,ADM,Raghav Singh,Male,3.88
G-78,6,5324,CoB (NBS),Rita Narayan,Female,4.0
G-78,10,5725,ASE,Riya Reddy,Female,3.8
G-78,1,2867,CoE,Samantha Cox,Female,3.94
G-78,7,5581,CEE,Scarlett Hall,Female,4.15
G-78,3,4822,CoE,Sienna Edwards,Female,4.0
G-78,7,5099,CCDS,Sophia Garcia,Female,3.8
G-78,3,3213,EEE,Sun Li,Male,4.2
G-78,7,3245,NIE,Teng Wei Lim,Male,4.2
G-78,1,2721,ADM,Vikram Nair,Male,4.11
G-78,3,3020,CoB (NBS),Wanda Cruz,Female,3.88
G-78,1,3748,CCDS,Zachary Patel,Male,4.02
G-78,6,1025,CoB (NBS),Zara Amalia,Female,4.15
G-78,6,2567,CCDS,Zoya Tsai,Female,4.04
G-79,7,2148,SSS,Amira Wong,Female,4.05
G-79,1,4696,SBS,Anika Varma,Female,4.11
G-79,9,5641,CCDS,Arvind Sharma,Male,3.9
G-79,6,4672,CEE,Ashton Clark,Male,4.06
G-79,10,5435,SSS,Bella Wong,Female,4.03
G-79,10,2538,LKCMedicine,Bilal Hussain,Male,4.22
G-79,2,4675,CEE,Chaofeng,Female,4.1
G-79,4,2884,SSS,Diana Binti Zain,Female,4.2
G-79,3,153,CCDS,Elijah Reed,Male,4.04
G-79,3,327,MSE,Eun-Ji Lee,Female,4.16
G-79,8,610,SoH,Eva Clark,Female,4.14
G-79,4,5840,SPMS,Gavin Wu,Male,4.02
G-79,5,3208,CCEB,Hani Binti Noor,Female,4.1
G-79,1,3669,ASE,Hao Wu,Male,4.16
G-79,2,29,EEE,Haruto Fujimoto,Male,4.08
G-79,5,4992,CCDS,Hui Liu,Female,4.19
G-79,5,5659,ADM,Hui Min Tan,Female,4.05
G-79,5,3178,EEE,Isaac Brooks,Male,4.06
